,tweets,id,date,source,likes,retweets
102,"“We encourage everyone to be vigilant in information dissemination to prevent the spread of fake news. Up to date and validated information on 2019 nCoV-ARD can be accessed at https://t.co/iS15Bf4SLP,” Cassion said. https://t.co/XIjDaPf3W6 https://t.co/eYG6z4lUAi",1225205390293467137,2020-02-05 23:51:42,WordPress.com,0,0
103,"Everyone working in/around KLCC, there is a suspected nCoV case today, 5th February 2020. It’s still not yet confirmed but it’s best to take precautionary actions. Share this around and stay safe! https://t.co/EI6AibHKpB",1225205371599384576,2020-02-05 23:51:38,Twitter for Android,0,1200
104,"“You can’t board up a germ. A novel infection will spread,” notes @LawrenceGostin in @nytimes on how 2019-nCoV and past outbreak like it spread quickly.

https://t.co/NuMgQ7o9pH",1225205346744098819,2020-02-05 23:51:32,Twitter for iPhone,0,3
105,"Coronaviruses are named for the crown-like spikes on the surface of the viruses. Human coronaviruses were first identified in the mid-1960s. The 2019 novel coronavirus (#2019nCoV) is a new virus never before seen in people. To learn about 2019-nCoV, visit https://t.co/TqiKAW9nRW https://t.co/hf4pUvjuyH",1225205310203129862,2020-02-05 23:51:23,Twitter Web App,0,388
106,"As of 23:00 February 5th (GMT) there have been 27,602 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 3737 in the last 24 hours. https://t.co/YToxSyeH5W",1225205277621768192,2020-02-05 23:51:16,Twitter for iPhone,0,72
107,"You know, Tito Sotto might even be more dangerous than nCoV. https://t.co/MyFx6LDkg0",1225205259397558274,2020-02-05 23:51:11,Twitter for Android,0,1344
108,"NCOV, look at what you’ve done! 😂
Lovelots, @BoomgartnerLuis ❤️☺️ https://t.co/zJ7kKEzB8A",1225205240254722048,2020-02-05 23:51:07,Twitter for iPhone,47,0
109,"2019-nCoV ARD update:

1 new case in the USA
1 new case in Australia
1 new case in the Philippines.
2 new cases in Japan
2 new cases in Malaysia
3 new cases in Hong Kong
4 new cases in Singapore
7 new cases in South Korea
3655 new cases in China

OUR DATA:
https://t.co/ZQNdFHha6w",1225205224140427265,2020-02-05 23:51:03,Twitter for iPhone,0,47
110,"@htommy998 Well, in addition to these workers spreading it by touching surfaces on their way out, people w serious medical conditions unrelated to nCoV probably can't easily find a way to or a bed in a local hospital.  And, if they do, their chances of contracting the disease goes way ^.",1225205196235558912,2020-02-05 23:50:56,Twitter Web App,0,0
111,"@SenRickScott Timeline
China foreign affairs spokesperson disclosed that they shared 2019-nCoV info with US on 3-Jan
CCP filed patent on treating CoV with Remdesivir on 21-Jan
CCP announced 2019-nCoV outbreak on 23-Jan
Isn't that CCP the main culprit behind this global pandemic?",1225205186978668544,2020-02-05 23:50:54,Twitter for Android,0,0
112,BREAKING: DOH confirms third case of novel coronavirus -acute respiratory disease (2019-nCoV-ARD) in the Philippines. https://t.co/qqWT6A2iyB,1225205153193553921,2020-02-05 23:50:46,Twitter for Android,0,3406
113,The DFA confirmed that another OFW in Hong Kong had been quarantined after her employer tested positive for the novel coronavirus. | @CMRamosINQ  https://t.co/1bsAyqEUQ0,1225205117210677248,2020-02-05 23:50:37,Twitter for Android,0,6
114,"Everyone working in/around KLCC, there is a suspected nCoV case today, 5th February 2020. It’s still not yet confirmed but it’s best to take precautionary actions. Share this around and stay safe! https://t.co/EI6AibHKpB",1225205067029999616,2020-02-05 23:50:25,Twitter for Android,0,1200
115,"@Vaccinologist @Mehdi_Moussaid What nonsense is this?
NCoV is real and dangerous.
If it keeps growing at the present rate their will be lots of dead people.",1225205058293227520,2020-02-05 23:50:23,Twitter Web App,0,0
116,"China: National Update Dated Feb 6 : 3,694 new cases of #nCov2019 #nCoV #Coronavirus (tot 28,018), 73 new fatalities (563), 261 new discharged (1,153). 5,328 new suspected (24,702) https://t.co/se3mBlzE8C",1225205009182269446,2020-02-05 23:50:12,Twitter Web App,3,2
117,"30 hours after birth, a newborn in Wuhan, the #nCoV epicenter, was diagnosed with the virus, leading medical experts to conjecture the #coronavirus may vertically be transmitted between mother and baby. https://t.co/He7vmjWQri",1225204993239609344,2020-02-05 23:50:08,Twitter for Android,0,915
118,"WHO: #Belgium reported its first confirmed case of 2019-nCoV acute respiratory disease today 
#Europe #PublicHealth #NovelCoronavirus #Coronavirus #nCoV2019 #2019nCoV #InfectiousDisease #Medicine #Health #Travel #WHO #News/",1225204986159796227,2020-02-05 23:50:06,Twitter Web Client,0,0
119,"2019-nCoV ARD update:

1 new case in the USA
1 new case in Australia
1 new case in the Philippines.
2 new cases in Japan
2 new cases in Malaysia
3 new cases in Hong Kong
4 new cases in Singapore
7 new cases in South Korea
3655 new cases in China

OUR DATA:
https://t.co/ZQNdFHha6w",1225204984922419200,2020-02-05 23:50:06,Twitter for Android,0,47
120,"BREAKING: 105 people in the Philippines now under watch for possible novel coronavirus infection.

The latest tally is as of Tuesday noon, February 4, according to DOH's 2019-nCoV monitoring website. https://t.co/cjlePIuYZ2 https://t.co/2v6XYrltX7",1225204968371605505,2020-02-05 23:50:02,Twitter for Android,0,1424
121,BREAKING: DOH confirms third case of novel coronavirus -acute respiratory disease (2019-nCoV-ARD) in the Philippines. https://t.co/qqWT6A2iyB,1225204947681079296,2020-02-05 23:49:57,Twitter for Android,0,3406
122,"UNIVERSITY: DLSU President Br. Raymundo Suplido FSC released a statement on the current situation of the 2019-nCov outbreak, reassuring members of the community to be ""free of undue anxiety and fear"". He also says that the University is prepared in the event of class suspensions. https://t.co/CxdULbap8V",1225204884871340033,2020-02-05 23:49:42,Twitter for Android,0,69
123,"Some people are thinking this nCoV 2019 corona virus is man made &amp; manufactured -- not natural.
Scientific Puzzles Surrounding the Wuhan Novel Coronavirus  https://t.co/PtTxV9kGNm via @epochtimes",1225204876323565568,2020-02-05 23:49:40,Twitter Web App,1,0
124,"People need to STOP EATING Bats 🦇 &amp; not everything that moves is Edible.🤦 Careful with the meat 🍖

#nCoV #NovelCoronavirus

https://t.co/1fn6Av6wU2 https://t.co/pnbfVnF0ui",1225204863715274753,2020-02-05 23:49:37,Twitter for Android,0,0
125,Many wonder how long #viruses persist on inanimate surfaces. The attached table is a summary of studies with different viruses. Your mileage may vary. From https://t.co/Q6pfKqHEpz 2019-nCoV may be similar to SARS-CoV in this property https://t.co/giIDUAWxb2,1225204836573966336,2020-02-05 23:49:30,Twitter for iPad,0,634
126,"A NETIZEN has suggested that Titi Sotto could be accused of ""ostentatious display of stupidity."" That's his wealth - stupidity.😳 FOR claiming US and Britain were behind the alleged dev't of nCoV as bio-weapon, Titi Sotto stands to lose US and British visa. 😳😳",1225204822413959168,2020-02-05 23:49:27,Twitter for iPhone,0,82
127,"I somehow purchased 1200 pounds of a squirrel on 2019 Novel Coronavirus (2019-nCoV), but I somehow purchased 1200 pounds",1225204821797543936,2020-02-05 23:49:27,Mykabot,0,0
128,Stay up to date with the latest news on the novel coronavirus. The @WHO published this update yesterday. https://t.co/rRPSuDQy9d #coronavirus #globalhealth https://t.co/ulcFUfwSZ1,1225204777346355200,2020-02-05 23:49:16,Twitter for iPhone,0,5
129,"I don’t think this is the proper way to use a mask 😷. With the existing shortage, this is a waste of limited resources. Wear mask properly. Having a mask on gives a false sense of safety. #NCov #coronavirus https://t.co/rPEbgjrI6D",1225204762250862593,2020-02-05 23:49:13,Twitter for iPhone,0,0
130,"Source: Novel Coronavirus (2019-nCoV) advice for the public: Myth busters 
https://t.co/VpEThCbf6G",1225204762221498369,2020-02-05 23:49:13,Twitter Web App,0,0
131,My goodness. Stop hacking into my email accounts. I think someone is trying to get into my IG accounts. You will find nothing there but makeup inquiries! Crack ncov instead! Save the world!,1225204756152496129,2020-02-05 23:49:11,Twitter for Android,0,101
132,"2019-nCoV ARD update:

1 new case in the USA
1 new case in Australia
1 new case in the Philippines.
2 new cases in Japan
2 new cases in Malaysia
3 new cases in Hong Kong
4 new cases in Singapore
7 new cases in South Korea
3655 new cases in China

OUR DATA:
https://t.co/ZQNdFHha6w",1225204744773193728,2020-02-05 23:49:09,Twitter for Android,0,47
133,"[Infographics] 2019-#nCoV: 2 more Malaysians confirmed positive 

#Coronavirus https://t.co/5heWI8cufa",1225204736359403521,2020-02-05 23:49:07,TweetDeck,0,22
134,"Great to join @HoustonHealth @UTexasSPH @TexasDSHS today on an open #panel #discussion with students, faculty and visitors regarding #coronavirus #nCoV #2019nCoV at @UTexasSPH. https://t.co/QJGeBvK0aA",1225204733738147841,2020-02-05 23:49:06,Twitter Web App,0,6
135,"In an effort to monitor suspected carriers of the 2019 novel coronavirus, the Quezon City government will procure 3,000 personal... https://t.co/DiW5gzJOTu",1225204723227086848,2020-02-05 23:49:03,NetworkOfNews_Philippines,0,0
136,"Nearly +4K new 2019-nCoV confirmed cases mostly in Hubei province in a single day, note that it took 10 days to build 1.6K bed capacity hospital in Wuhan. Now what is more dangerous  for the people than virus is lack of medical care and supplies. #coronavirus #Wuhan #nCoV2019 https://t.co/zfVfsVUAGR",1225204709465653251,2020-02-05 23:49:00,Twitter for Android,0,6
137,"Frontline healthcare workers risk LIFE and LIMB EVERYDAY and keyboard know-it-alls presume they aren't doing enough to protect everyone. This poor guy worked 10 days straight. Our frontline guys are exhausted. Pls. continue praying for their safety. #nCoV
https://t.co/KzLW5OqM4H",1225204688410169344,2020-02-05 23:48:55,Twitter for Android,0,405
138,"2019-nCoV ARD update:

1 new case in the USA
1 new case in Australia
1 new case in the Philippines.
2 new cases in Japan
2 new cases in Malaysia
3 new cases in Hong Kong
4 new cases in Singapore
7 new cases in South Korea
3655 new cases in China

OUR DATA:
https://t.co/ZQNdFHha6w",1225204649235320837,2020-02-05 23:48:46,Janetter,0,47
139,@SyLicoNgaAko @BoycottHegemony @Chip2chip2 @liampclancy1 @FDPascual @Yvonne95072410 @MyRizalPH @kevinleversee @EggTarTisYummy @Andre07132000 @NoelFAquino1 @DOHgov The gov't is set to decide within 2 weeks on whether or not to lift the travel ban on OFWs to China &amp; its special administrative regions (SARs) where there are reported cases of the 2019 novel #nCoV #coronavirus acute respiratory disease (2019-nCoV ARD). https://t.co/9ibjBy56DM,1225204628842668033,2020-02-05 23:48:41,Twitter for Android,0,1
140,"@SyLicoNgaAko @BoycottHegemony @Chip2chip2 @liampclancy1 @FDPascual @Yvonne95072410 @MyRizalPH @kevinleversee @EggTarTisYummy @Andre07132000 @NoelFAquino1 @DOHgov Inside the #nCoV #coronavirus #WuhanOutbreak 
https://t.co/hsGZ6ueU2F",1225204591966375936,2020-02-05 23:48:32,Twitter for Android,0,3
141,"2019-nCoV ARD update:

1 new case in the USA
1 new case in Australia
1 new case in the Philippines.
2 new cases in Japan
2 new cases in Malaysia
3 new cases in Hong Kong
4 new cases in Singapore
7 new cases in South Korea
3655 new cases in China

OUR DATA:
https://t.co/ZQNdFHha6w",1225204560005742593,2020-02-05 23:48:24,Twitter for Android,0,47
142,👉 2019-nCoV Acute respiratory disease update Nov.5th 2020 - https://t.co/9mMlY2CdsW https://t.co/QOkEY19uUH,1225204553575993349,2020-02-05 23:48:23,Twitter for iPhone,0,0
143,"with the ncov happening, i bet they wont even let me go to another country 🥴",1225204504062124033,2020-02-05 23:48:11,Twitter for Android,6,0
144,#2019-nCoV latest update https://t.co/jbxr6v4vpG,1225204500501155840,2020-02-05 23:48:10,Twitter for iPad,0,0
145,Novel Coronavirus (2019-nCoV) advice for the public: Myth busters https://t.co/dHMIElRNTP,1225204499716853761,2020-02-05 23:48:10,Twitter for iPhone,0,0
146,"A study by Richardson et al 2020 showed that Bacitinib can be used as a potential treatment for 2019-nCoV. Using the BenevolentAI, Bacitinib is predicted to reduce the ability of the virus to infect lung cells. https://t.co/M4x9sT2m5T",1225204499012177921,2020-02-05 23:48:10,Twitter for iPhone,0,1339
147,"If you are an embassy employee, observing the following reminders could help you to prevent the 2019-Novel Coronavirus (2019-nCoV).

#ItoangTotoo #2019nCoV #novelcoronavirus https://t.co/RPfv0oUzc2",1225204448835727360,2020-02-05 23:47:58,Twitter for Android,0,22
148,Hong Kong’s medical professionals were labeled as “deserter” by ProBeijing camp(eg “Bald Lau Sir”of HK Police) for organizing a strike to demand border control on Mainland China to prevent the spread of 2019 nCov. See how far away HK Police stood compared to so called “deserters” https://t.co/XZk1WZhZ05,1225204441176920064,2020-02-05 23:47:56,Twitter for Android,0,1276
149,"Glad I found these messages from @WeimanKow on infection prevention regarding 2019-nCoV.
Very catchy illustrations too.
Strongly recommended.
[Thread]... The ONE thing you need to know about nCoV.",1225204430905233410,2020-02-05 23:47:54,Twitter for Android,0,110
150,"Chinese baby tests positive for new #coronavirus just 30 hours after birth
#nCoV https://t.co/ijN5MUd6lz",1225204415218339840,2020-02-05 23:47:50,Twitter for Android,0,459
151,@IanEsguerra #ANCEarlyEdition Domingo: 133 persons under investigation for #nCoV; all their samples double-checked. #coronavirus,1225204399598759937,2020-02-05 23:47:46,TweetDeck,3,0
152,"Symptoms - 2019 Novel Coronavirus (2019-nCoV)
CDC - Center for Disease Control and Prevention
Fever, cough, shortness of breathe. Symptoms may appear 2-14 days after exposure.
#CoronaVirus #2019nCoV #nCoV #CoronaVirusOutbreak #nCoV2019
https://t.co/7BqKQAZFyE https://t.co/YjCtMx66ZJ",1225204340408901632,2020-02-05 23:47:32,Twitter Web App,1,1
153,"As of 23:00 February 5th (GMT) there have been 27,602 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 3737 in the last 24 hours. https://t.co/YToxSyeH5W",1225204332372447235,2020-02-05 23:47:30,Twitter for iPhone,0,72
154,"Coronaviruses are named for the crown-like spikes on the surface of the viruses. Human coronaviruses were first identified in the mid-1960s. The 2019 novel coronavirus (#2019nCoV) is a new virus never before seen in people. To learn about 2019-nCoV, visit https://t.co/TqiKAW9nRW https://t.co/hf4pUvjuyH",1225204330745167873,2020-02-05 23:47:30,Twitter Web App,0,388
155,"As of 23:00 February 5th (GMT) there have been 27,602 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 3737 in the last 24 hours. https://t.co/YToxSyeH5W",1225204322314534912,2020-02-05 23:47:28,Twitter for iPhone,0,72
156,"2019-nCoV ARD update:

1 new case in the USA
1 new case in Australia
1 new case in the Philippines.
2 new cases in Japan
2 new cases in Malaysia
3 new cases in Hong Kong
4 new cases in Singapore
7 new cases in South Korea
3655 new cases in China

OUR DATA:
https://t.co/ZQNdFHha6w",1225204305545662464,2020-02-05 23:47:24,Twitter for iPhone,0,47
157,"1. Flu has a low case fatality rate,  only 0.2%.
2. Flu has a known anti-viral treatment. It also has a vaccine. Those affected by it are the ones not seeking treatment or having the vaccine. 
3. nCov is new. No treatment or vaccine yet. Case fatality rate is 2%. https://t.co/ZaJxD5ZvAl",1225204293151551488,2020-02-05 23:47:21,Twitter for Android,0,232
